id,location,date,total_cases,new_cases,total_deaths,new_deaths,mask_use_percentage,new_cases_per_million_habitants,new_deaths_per_million_habitants,total_cases_per_million_habitants,total_deaths_per_million_habitants
25074,North Carolina,2021-06-01,1003793.00,33120,13118.00,441,,3172.5997730901468,42.243855674298146,96154.3914260108,1256.587071962456
26724,North Carolina,2021-07-01,1014967.00,11174,13447.00,329,,1070.3692591941212,31.51525740780973,97224.76068520492,1288.1023293702658
28429,North Carolina,2021-08-01,1049288.00,34321,13651.00,204,,3287.644831287045,19.54137541396105,100512.40551649197,1307.6437047842269
11710,North Dakota,2020-10-01,22221.00,10217,259.00,110,,13113.950306381515,141.1896382208052,28521.590462768294,332.43742090171406
13415,North Dakota,2020-11-01,45048.00,22827,536.00,277,,29299.417015148363,355.54117988330034,57821.00747791665,687.9786007850144
15065,North Dakota,2020-12-01,79661.00,34613,960.00,424,,44427.24497942482,544.2218782329219,102248.25245734147,1232.2004790179362
16770,North Dakota,2021-01-01,92777.00,13116,1316.00,356,,16834.939044582552,456.94101096915136,119083.19150192403,1689.1414899870877
18475,North Dakota,2021-02-01,97708.00,4931,1447.00,131,,6329.146418789003,168.14402369932256,125412.33792071303,1857.28551368641
20015,North Dakota,2021-03-01,99882.00,2174,1475.00,28,,2790.420668109368,35.93918063802314,128202.7585888224,1893.2246943244334
21720,North Dakota,2021-04-01,103331.00,3449,1498.00,23,,4426.936929305065,29.52146980980472,132629.69551812747,1922.746164134238
23370,North Dakota,2021-05-01,107670.00,4339,1525.00,27,,5569.289456727943,34.65563847237946,138198.9849748554,1957.4018026066174
25075,North Dakota,2021-06-01,109993.00,2323,1543.00,18,,2981.668450790277,23.103758981586303,141180.6534256457,1980.5055615882038
26725,North Dakota,2021-07-01,110749.00,756,1559.00,16,,970.3578772266247,20.536674650298938,142151.0113028723,2001.0422362385027
28430,North Dakota,2021-08-01,111705.00,956,1570.00,11,,1227.0663103553616,14.11896382208052,143378.07761322768,2015.1612000605833
11712,Ohio,2020-10-01,155314.00,30704,4817.00,652,,2602.155626263195,55.25682218354621,13162.819142048002,408.23943628549404
13417,Ohio,2020-11-01,219000.00,63686,5303.00,486,,5397.3711312597,41.18836745583353,18560.1902733077,449.4278037413276
15067,Ohio,2020-12-01,430093.00,211093,6548.00,1245,,17890.07417974129,105.51341045784514,36450.26445304899,554.9412141991727
16772,Ohio,2021-01-01,700380.00,270287,8962.00,2414,,22906.74953607999,204.5858416427616,59357.01398912898,759.5270558419343
18477,Ohio,2021-02-01,899079.00,198699,11233.00,2271,,16839.68605989026,192.4666306423826,76196.70004901924,951.9936864843169
20017,Ohio,2021-03-01,968874.00,69795,17348.00,6115,,5915.107215184981,518.2445822889342,82111.80726420422,1470.238268773251
21722,Ohio,2021-04-01,1020041.00,51167,18609.00,1261,,4336.389295499247,106.86940609425119,86448.19655970347,1577.1076748675023
23372,Ohio,2021-05-01,1074019.00,53978,19284.00,675,,4574.620778870333,57.2060659108799,91022.8173385738,1634.3137407783822
25077,Ohio,2021-06-01,1102556.00,28537,19861.00,577,,2418.5029672574515,48.90059263789289,93441.32030583125,1683.2143334162752
26727,Ohio,2021-07-01,1111903.00,9347,20309.00,448,,792.1557008429547,37.96787781936918,94233.47600667422,1721.1822112356442
28432,Ohio,2021-08-01,1130134.00,18231,20492.00,183,,1545.0722779574096,15.509200091394106,95778.54828463162,1736.6914113270384
11713,Oklahoma,2020-10-01,88369.00,28970,1035.00,226,,7316.852021024647,57.08003302559787,22319.050612562205,261.40634593581325
13418,Oklahoma,2020-11-01,124111.00,35742,1345.00,310,,9027.232479650083,78.29562052183779,31346.28309221229,339.70196645765105
15068,Oklahoma,2020-12-01,199482.00,75371,1758.00,413,,19036.19101403689,104.30997185651292,50382.47410624918,444.01193831416396
16773,Oklahoma,2021-01-01,290936.00,91454,2489.00,731,,23098.218320013395,184.62612452084974,73480.69242626257,628.6380628350137
18478,Oklahoma,2021-02-01,390868.00,99932,3564.00,1075,,25239.477258026753,271.50900664830846,98720.16968428933,900.1470694833222
20018,Oklahoma,2021-03-01,424888.00,34020,4478.00,914,,8592.312935977166,230.84579728051528,107312.4826202665,1130.9928667638374
21723,Oklahoma,2021-04-01,438777.00,13889,4953.00,475,,3507.896365896145,119.96909596088048,110820.37898616264,1250.961962724718
23373,Oklahoma,2021-05-01,448305.00,9528,6788.00,1835,,2406.4537817163564,463.45956018571724,113226.832767879,1714.4215229104352
25078,Oklahoma,2021-06-01,453243.00,4938,7291.00,503,,1247.1734649575321,127.04095845962712,114474.00623283653,1841.4624813700623
26728,Oklahoma,2021-07-01,458150.00,4907,7388.00,97,,1239.3439029053484,24.498952227800856,115713.35013574187,1865.961433597863
28433,Oklahoma,2021-08-01,480635.00,22485,7485.00,97,,5678.958153011363,24.498952227800856,121392.30828875324,1890.460385825664
11714,Oregon,2020-10-01,33865.00,6907,561.00,94,,1630.0643624081245,22.184168244731968,7992.200612849448,132.39700409887908
13419,Oregon,2020-11-01,45419.00,11554,691.00,130,,2726.7646797833313,30.680232678884636,10718.96529263278,163.07723677776372
15069,Oregon,2020-12-01,76655.00,31236,938.00,247,,7371.751907366465,58.29244208988081,18090.717199999246,221.36967886764452
16774,Oregon,2021-01-01,115377.00,38722,1501.00,563,,9138.461306090545,132.86900767855423,27229.17850608979,354.2386865461988
18479,Oregon,2021-02-01,143373.00,27996,1980.00,479,,6607.106108292725,113.044857332198,33836.284614382515,467.28354387839676
20019,Oregon,2021-03-01,155873.00,12500,2222.00,242,,2950.022372969677,57.112433140692936,36786.30698735219,524.3959770190897
21724,Oregon,2021-04-01,165524.00,9651,2398.00,176,,2277.653273722428,41.536315011413045,39063.96026107462,565.9322920305027
23374,Oregon,2021-05-01,185621.00,20097,2514.00,116,,4742.927970365728,27.3762076211586,43806.888231440345,593.3084996516614
25079,Oregon,2021-06-01,201701.00,16080,2703.00,189,,3794.908780588192,44.60433827930151,47601.79701202854,637.9128379309628
26729,Oregon,2021-07-01,208900.00,7199,2808.00,105,,1698.976885040696,24.780187932945285,49300.77389706924,662.6930258639081
28434,Oregon,2021-08-01,219755.00,10855,2886.00,78,,2561.799428686867,18.40813960733078,51862.5733257561,681.1011654712389
11715,Pennsylvania,2020-10-01,165078.00,25487,8234.00,470,,1960.131357333477,36.1463388373184,12695.670899120953,633.2530935882547
13420,Pennsylvania,2020-11-01,214500.00,49422,8888.00,654,,3800.902889399894,50.29724595660901,16496.573788520847,683.5503395448637
15070,Pennsylvania,2020-12-01,372688.00,158188,10614.00,1726,,12165.780953186646,132.74166134725866,28662.35474170749,816.2920008921224
16775,Pennsylvania,2021-01-01,652952.00,280264,16247.00,5633,,21554.29257000469,433.21771632045653,50216.647311712186,1249.5097172125788
18480,Pennsylvania,2021-02-01,851911.00,198959,21741.00,5494,,15301.360486668154,422.5276288770794,65518.007798380335,1672.0373460896583
20020,Pennsylvania,2021-03-01,938308.00,86397,24065.00,2324,,6644.543056442124,178.73210948495313,72162.55085482246,1850.7694555746114
21725,Pennsylvania,2021-04-01,1034263.00,95955,25179.00,1114,,7379.6211556061435,85.67451375483553,79542.1720104286,1936.4439693294469
23375,Pennsylvania,2021-05-01,1158964.00,124701,26307.00,1128,,9590.392764579665,86.75121320956417,89132.56477500827,2023.195182539011
25080,Pennsylvania,2021-06-01,1207596.00,48632,27270.00,963,,3740.1462773116355,74.06154106454814,92872.71105231991,2097.2567236035593
26730,Pennsylvania,2021-07-01,1216965.00,9369,27684.00,414,,720.5426565251832,31.83954101840387,93593.25370884509,2129.096264621963
28435,Pennsylvania,2021-08-01,1230824.00,13859,27855.00,171,,1065.8555530774377,13.151114768471164,94659.10926192252,2142.247379390434
11716,Puerto Rico,2020-10-01,49067.00,15646,665.00,230,,4761.5946320522335,69.99659755669268,14932.70892310539,202.3814668486984
13421,Puerto Rico,2020-11-01,66661.00,17594,832.00,167,,5354.435380054135,50.823616486815986,20287.144303159526,253.2050833355144
15071,Puerto Rico,2020-12-01,86935.00,20274,1122.00,290,,6170.047908106032,88.25657952800381,26457.192211265556,341.4616628635182
16776,Puerto Rico,2021-01-01,110669.00,23734,1521.00,399,,7223.040201784974,121.42888010921904,33680.23241305053,462.89054297273725
18481,Puerto Rico,2021-02-01,127853.00,17184,1836.00,315,,5229.658836583509,95.86490534938345,38909.89124963404,558.7554483221207
20021,Puerto Rico,2021-03-01,134199.00,6346,2037.00,201,,1931.2974264990075,61.1709396038923,40841.188676133046,619.926387926013
21726,Puerto Rico,2021-04-01,141085.00,6886,2118.00,81,,2095.637264240808,24.65097566127003,42936.825940373856,644.577363587283
23376,Puerto Rico,2021-05-01,165571.00,24486,2310.00,192,,7451.898642492074,58.43194230819563,50388.72458286593,703.0093058954786
25081,Puerto Rico,2021-06-01,172372.00,6801,2505.00,195,,2069.768956448117,59.34494140676119,52458.49353931405,762.3542473022399
26731,Puerto Rico,2021-07-01,173673.00,1301,2549.00,44,,395.93727574459643,13.390653445628164,52854.430815058644,775.744900747868
28436,Puerto Rico,2021-08-01,180601.00,6928,2580.00,31,,2108.4192516207254,9.434324018510752,54962.85006667937,785.1792247663788
11717,Rhode Island,2020-10-01,24914.00,2912,1117.00,67,,2653.5955216930524,61.05456729170141,22703.186410529088,1017.8798755944847
13422,Rhode Island,2020-11-01,32874.00,7960,1201.00,84,,7253.647099133481,76.54602466422266,29956.833509662567,1094.4259002587073
15072,Rhode Island,2020-12-01,57906.00,25032,1380.00,179,,22810.715349938353,163.11593351066495,52767.54885960092,1257.5418337693723
16777,Rhode Island,2021-01-01,87949.00,30043,1777.00,397,,27377.050226038587,361.7710927582904,80144.59908563951,1619.3129265276627
18482,Rhode Island,2021-02-01,115956.00,28007,2173.00,396,,25521.720390129572,360.8598305599068,105666.31947576908,1980.1727570875696
20022,Rhode Island,2021-03-01,126588.00,10632,2517.00,344,,9688.539693214469,313.47419624395945,115354.85916898354,2293.646953331529
21727,Rhode Island,2021-04-01,137848.00,11260,2624.00,107,,10260.81235379937,97.50505522704553,125615.67152278293,2391.1520085585744
23377,Rhode Island,2021-05-01,148186.00,10338,2671.00,47,,9420.62860688969,42.829323324029346,135036.3001296726,2433.981331882604
25082,Rhode Island,2021-06-01,151844.00,3658,2712.00,41,,3333.39712168722,37.361750133727725,138369.69725135984,2471.3430820163317
26732,Rhode Island,2021-07-01,152618.00,774,2730.00,18,,705.3169415489089,16.402719570904857,139075.01419290874,2487.7458015872367
28437,Rhode Island,2021-08-01,154339.00,1721,2740.00,10,,1568.282243418181,9.11262198383603,140643.29643632693,2496.8584235710723
11718,South Carolina,2020-10-01,148323.00,28477,3400.00,643,,5563.625529337638,125.62458178052819,28978.25014530837,664.2668398970386
13423,South Carolina,2020-11-01,178023.00,29700,3936.00,536,,5802.566219100602,104.71971358376844,34780.81636440897,768.9865534808071
15073,South Carolina,2020-12-01,218912.00,40889,4404.00,468,,7988.590240161769,91.43437678582767,42769.406604570744,860.4209302666347
16778,South Carolina,2021-01-01,307507.00,88595,5296.00,892,,17309.0354943171,174.2723591729878,60078.44209888784,1034.6932894396225
18483,South Carolina,2021-02-01,445916.00,138409,7283.00,1987,,27041.326189208594,388.20535613982815,87119.76828809644,1422.8986455794507
20023,South Carolina,2021-03-01,517976.00,72060,8562.00,1279,,14078.549553817826,249.88155536126837,101198.31784191426,1672.7802009407192
21728,South Carolina,2021-04-01,552681.00,34705,9174.00,612,,6780.406081949037,119.56803118146695,107978.7239238633,1792.3482321221861
23378,South Carolina,2021-05-01,579556.00,26875,9506.00,332,,5250.638624186151,64.86370318994612,113229.36254804945,1857.2119353121323
25083,South Carolina,2021-06-01,593262.00,13706,9736.00,230,,2677.7768551849445,44.935697993034964,115907.1394032344,1902.1476333051671
26733,South Carolina,2021-07-01,597021.00,3759,9826.00,90,,734.4056032861671,17.583533997274554,116641.54500652057,1919.7311673024417
28438,South Carolina,2021-08-01,617148.00,20127,9904.00,78,,3932.264319590499,15.239062797637946,120573.80932611106,1934.9702301000796
11719,South Dakota,2020-10-01,23136.00,9387,236.00,69,,10586.838125248825,77.81951961672195,26093.223273224332,266.16531347168666
13424,South Dakota,2020-11-01,47324.00,24188,437.00,201,,27279.688992598123,226.69164410088567,53372.91226582246,492.85695757257236
15074,South Dakota,2020-12-01,80912.00,33588,948.00,511,,37881.18876647039,576.3155728136944,91254.10103229285,1069.1725303862668
16779,South Dakota,2021-01-01,99164.00,18252,1488.00,540,,20584.954667310274,609.0223274352153,111839.05569960312,1678.194857821482
18484,South Dakota,2021-02-01,108315.00,9151,1778.00,290,,10320.672811777138,327.0675462152082,122159.72851138026,2005.2624040366902
20024,South Dakota,2021-03-01,112470.00,4155,1888.00,110,,4686.088463876517,124.0601037368031,126845.81697525678,2129.3225077734933
21729,South Dakota,2021-04-01,117989.00,5519,1938.00,50,,6224.433750212876,56.39095624400141,133070.25072546964,2185.7134640174945
23379,South Dakota,2021-05-01,122660.00,4671,1967.00,29,,5268.043132314612,32.70675462152082,138338.29385778427,2218.4202186390157
25084,South Dakota,2021-06-01,124191.00,1531,2014.00,47,,1726.6910801913232,53.00749886936133,140064.9849379756,2271.427717508377
26734,South Dakota,2021-07-01,124561.00,370,2038.00,24,,417.2930762056105,27.067658997120677,140482.2780141812,2298.4953765054975
28439,South Dakota,2021-08-01,125216.00,655,2043.00,5,,738.7215267964185,5.639095624400142,141220.99954097762,2304.134472129898
11720,Tennessee,2020-10-01,194601.00,41327,2473.00,720,,5980.025582997147,104.18415127538765,28158.805586585713,357.84361958893567
13425,Tennessee,2020-11-01,257658.00,63057,3322.00,849,,9124.361148572389,122.8504783788946,37283.1667351581,480.69409796783026
15075,Tennessee,2020-12-01,371980.00,114322,4584.00,1262,,16542.417419590092,182.6116651521378,53825.58415474819,663.3057631199681
16780,Tennessee,2021-01-01,572579.00,200599,6846.00,2262,,29026.717446793733,327.3118752568429,82852.30160154193,990.6176383768109
18485,Tennessee,2021-02-01,715439.00,142860,9660.00,2814,,20671.872015558165,407.1863912346401,103524.1736171001,1397.804029611451
20025,Tennessee,2021-03-01,761891.00,46452,11327.00,1667,,6721.61415978376,241.21525024454334,110245.78777688385,1639.0192798559945
21730,Tennessee,2021-04-01,799226.00,37335,11809.00,482,,5402.382344259164,69.74550127046784,115648.17012114302,1708.7647811264621
23380,Tennessee,2021-05-01,832906.00,33680,12100.00,291,,4873.503076326467,42.10776114046918,120521.67319746948,1750.8725422669313
25085,Tennessee,2021-06-01,848552.00,15646,12356.00,256,,2263.9794872982156,37.0432537868045,122785.6526847677,1787.915796053736
26735,Tennessee,2021-07-01,854430.00,5878,12472.00,116,,850.5478349954565,16.785224372145787,123636.20051976315,1804.7010204258816
28440,Tennessee,2021-08-01,879858.00,25428,12638.00,166,,3679.4369425424406,24.020234877381043,127315.63746230559,1828.7212553032628
11721,Texas,2020-10-01,788066.00,142532,16220.00,3216,,4890.359594043747,110.34291565714851,27039.023684784326,556.5180634200711
13426,Texas,2020-11-01,957789.00,169723,18582.00,2362,,5823.299338954669,81.04165633774402,32862.323023738994,637.5597197578152
15076,Texas,2020-12-01,1275295.00,317506,22204.00,3622,,10893.823936143841,124.27302254670145,43756.14695988283,761.8327423045166
16781,Texas,2021-01-01,1778306.00,503011,28434.00,6230,,17258.613292169754,213.75508847762288,61014.76025205259,975.5878307821395
18486,Texas,2021-02-01,2412150.00,633844,37405.00,8971,,21747.57308202414,307.80046528615645,82762.33333407673,1283.3882960682959
20026,Texas,2021-03-01,2658389.00,246239,44078.00,6673,,8448.609828513865,228.95468786696267,91210.9431625906,1512.3429839352586
21731,Texas,2021-04-01,2793685.00,135296,48651.00,4573,,4642.088033815163,156.90241085203363,95853.03119640576,1669.2453947872923
23381,Texas,2021-05-01,2891264.00,97579,50455.00,1804,,3347.9948280189346,61.8963370166343,99201.02602442469,1731.1417318039266
25086,Texas,2021-06-01,2948635.00,57371,51689.00,1234,,1968.4338974397597,42.33929039829641,101169.45992186446,1773.481022202223
26736,Texas,2021-07-01,2995274.00,46639,52554.00,865,,1600.2124512853698,29.678676008530303,102769.67237314982,1803.1596982107533
28441,Texas,2021-08-01,3135695.00,140421,53420.00,866,,4817.929900339692,29.71298661663265,107587.60227348951,1832.872684827386
11722,Utah,2020-10-01,74099.00,21594,460.00,50,,6600.407871828479,15.28296719419394,22649.051722451535,140.60329818658425
13427,Utah,2020-11-01,116510.00,42411,614.00,154,,12963.318433459184,47.07153895811734,35612.37015591072,187.67483714470157
15077,Utah,2020-12-01,198260.00,81750,890.00,276,,24987.65136250709,84.36197891195054,60600.02151841781,272.0368160566521
16782,Utah,2021-01-01,276612.00,78352,1273.00,383,,23949.02091198967,117.06752870752558,84549.04243040748,389.1043447641777
18487,Utah,2021-02-01,347210.00,70598,1669.00,396,,21578.938359514075,121.041100178016,106127.98078992155,510.1454449421937
20027,Utah,2021-03-01,371548.00,24338,1940.00,271,,7439.1371114458425,82.83368219253116,113567.1179013674,592.9791271347249
21732,Utah,2021-04-01,386188.00,14640,2125.00,185,,4474.8527944599855,56.54697861851758,118041.97069582739,649.5261057532424
23382,Utah,2021-05-01,397798.00,11610,2203.00,78,,3548.7049824918327,23.841428822942547,121590.67567831921,673.367534576185
25087,Utah,2021-06-01,406352.00,8554,2302.00,99,,2614.6100275826993,30.260275044504,124205.28570590192,703.6278096206889
26737,Utah,2021-07-01,415750.00,9398,2375.00,73,,2872.5865138206927,22.313132103523152,127077.8722197226,725.9409417242122
28442,Utah,2021-08-01,432539.00,16789,2451.00,76,,5131.714724466441,23.230110135174787,132209.58694418904,749.1710518593869
11723,Vermont,2020-10-01,1755.00,120,58.00,0,,186.60284849248222,0,2729.0666592025527,90.19137677136642
13428,Vermont,2020-11-01,2196.00,441,58.00,0,,685.7654682098722,0,3414.832127412425,90.19137677136642
15078,Vermont,2020-12-01,4239.00,2043,72.00,14,,3176.91349558451,21.77033232412293,6591.745622996935,111.96170909548934
16783,Vermont,2021-01-01,7412.00,3173,136.00,64,,4934.090318888718,99.52151919599052,11525.835941885653,211.48322829147986
18488,Vermont,2021-02-01,12083.00,4671,175.00,39,,7263.515877569871,60.64592576005673,18789.351819455525,272.1291540515366
20028,Vermont,2021-03-01,15284.00,3201,205.00,30,,4977.630983536964,46.650712123120556,23766.982802992487,318.7798661746572
21733,Vermont,2021-04-01,19523.00,4239,227.00,22,,6591.745622996935,34.210522223621744,30358.728425989422,352.9903883982789
23383,Vermont,2021-05-01,23032.00,3509,247.00,20,,5456.578294667668,31.10047474874704,35815.30672065709,384.0908631470259
25088,Vermont,2021-06-01,24224.00,1192,255.00,8,,1853.5882950253235,12.440189899498815,37668.895015682414,396.53105304652473
26738,Vermont,2021-07-01,24412.00,188,257.00,2,,292.3444626382222,3.110047474874704,37961.23947832064,399.64110052139944
28443,Vermont,2021-08-01,24889.00,477,260.00,3,,741.7463227576169,4.665071212312056,38702.985801078255,404.3061717337115
11725,Virginia,2020-10-01,148721.00,27106,3228.00,616,,3140.3969208678136,71.36739110361445,17230.24313688416,373.98366636764194
13430,Virginia,2020-11-01,182392.00,33671,3655.00,427,,3900.992574431497,49.470577924096375,21131.235711315658,423.4542442917383
15080,Virginia,2020-12-01,240063.00,57671,4093.00,438,,6681.540279767124,50.74499562237521,27812.775991082784,474.1992399141135
16785,Virginia,2021-01-01,354766.00,114703,5081.00,988,,13289.048476879689,114.46588053631667,41101.82446796247,588.6651204504302
18490,Virginia,2021-02-01,507640.00,152874,6474.00,1393,,17711.393746061614,161.3876230638554,58813.218214024084,750.0527435142856
20030,Virginia,2021-03-01,577174.00,69534,8783.00,2309,,8055.941839283648,267.5118604841652,66869.16005330773,1017.5646039984508
21735,Virginia,2021-04-01,620801.00,43627,10268.00,1485,,5054.456447528226,172.04638926764196,71923.61650083595,1189.6109932660927
23385,Virginia,2021-05-01,660553.00,39752,10777.00,509,,4605.513849270911,58.970782583993106,76529.13035010688,1248.581775850086
25090,Virginia,2021-06-01,675597.00,15044,11194.00,417,,1742.9399866278827,48.31201638020653,78272.07033673476,1296.8937922302923
26740,Virginia,2021-07-01,680564.00,4967,11419.00,225,,575.457518850086,26.06763473752151,78847.52785558483,1322.9614269678138
28445,Virginia,2021-08-01,694384.00,13820,11532.00,113,,1601.1320536557657,13.091745445955247,80448.65990924061,1336.053172413769
252,Washington,2020-03-01,17.00,16,3.00,3,,2.07649792395631,0.38934336074180814,2.2062790442035793,0.38934336074180814
11726,Washington,2020-10-01,92166.00,14105,2227.00,209,,1830.5627010877345,27.124254131679297,11961.40672870983,289.0225547906689
13431,Washington,2020-11-01,113109.00,20943,2468.00,241,,2718.0060013385623,31.277249979591918,14679.41273004839,320.29980477026083
15081,Washington,2020-12-01,174969.00,61860,2927.00,459,,8028.260098496084,59.569534193496644,22707.672828544473,379.86933896375746
16786,Washington,2021-01-01,251585.00,76616,3523.00,596,,9943.31030886479,77.34954766737255,32650.983137409265,457.21888663113
18491,Washington,2021-02-01,317703.00,66118,4404.00,881,,8580.868108508956,114.33716693784432,41231.851245918224,571.5560535689743
20031,Washington,2021-03-01,343723.00,26020,5038.00,634,,3376.9047488339493,82.28123023676878,44608.75599475217,653.8372838057431
21736,Washington,2021-04-01,368049.00,24326,5316.00,278,,3157.055531135075,36.079151428740886,47765.81152588724,689.916435234484
23386,Washington,2021-05-01,406546.00,38497,5547.00,231,,4996.183786159129,29.979438777119224,52761.995312046376,719.8958740116032
25091,Washington,2021-06-01,438918.00,32372,5833.00,286,,4201.274424644605,37.11740039071904,56963.26973669098,757.0132744023223
26741,Washington,2021-07-01,454087.00,15169,5992.00,159,,1968.6498130308291,20.63519811931583,58931.91954972181,777.648472521638
28446,Washington,2021-08-01,474520.00,20433,6165.00,173,,2651.817630012455,22.452133802777603,61583.737179734264,800.1006063244157
11727,West Virginia,2020-10-01,16024.00,5517,354.00,132,,3075.7377422066816,73.59024505551604,8933.409748254462,197.35565719433845
13432,West Virginia,2020-11-01,24883.00,8859,457.00,103,,4938.908946566792,57.422691217561756,13872.318694821253,254.77834841190023
15082,West Virginia,2020-12-01,48818.00,23935,758.00,301,,13343.806934877093,167.8080588008358,27216.12562969835,422.586407212736
16787,West Virginia,2021-01-01,87820.00,39002,1361.00,603,,21743.687406479065,336.1736194581528,48959.81303617741,758.7600266708888
18492,West Virginia,2021-02-01,121425.00,33605,2028.00,667,,18734.849887050124,371.8537382729485,67694.66292322753,1130.6137649438372
20032,West Virginia,2021-03-01,132048.00,10623,2300.00,272,,5922.342221399597,151.64050496288152,73617.00514462712,1282.2542699067187
21737,West Virginia,2021-04-01,142233.00,10185,2683.00,383,,5678.156408260839,213.52321103229275,79295.16155288798,1495.7774809390116
23387,West Virginia,2021-05-01,153498.00,11265,2679.00,-4,,6280.258413260516,-2.2300074259247284,85575.41996614849,1493.5474735130867
25092,West Virginia,2021-06-01,161858.00,8360,2797.00,118,,4660.715520182682,65.78521906477948,90236.13548633117,1559.3326925778663
26742,West Virginia,2021-07-01,164097.00,2239,2897.00,100,,1248.2466566613666,55.75018564811821,91484.38214299253,1615.0828782259846
28447,West Virginia,2021-08-01,167016.00,2919,2946.00,49,,1627.3479190685705,27.31759096757792,93111.7300620611,1642.4004691935625
11728,Wisconsin,2020-10-01,132176.00,50488,1358.00,217,,8566.409183472979,36.81886374611069,22426.590481594132,230.41482473372497
13433,Wisconsin,2020-11-01,241423.00,109247,2110.00,752,,18536.17699387721,127.59348173767391,40962.767475471344,358.0083064713989
15083,Wisconsin,2020-12-01,416365.00,174942,3628.00,1518,,29682.791066691687,257.562374039613,70645.55854216302,615.5706805110119
16788,Wisconsin,2021-01-01,522523.00,106158,5257.00,1629,,18012.059620090407,276.39598637057287,88657.61816225344,891.9666668815847
18493,Wisconsin,2021-02-01,592921.00,70398,6439.00,1182,,11944.582350224426,200.55252049724808,100602.20051247787,1092.5191873788328
20033,Wisconsin,2021-03-01,617700.00,24779,7019.00,580,,4204.307026566253,98.40986623384424,104806.50753904412,1190.929053612677
21738,Wisconsin,2021-04-01,637117.00,19417,7327.00,308,,3294.5247804526784,52.259032413834525,108101.0323194968,1243.1880860265117
23388,Wisconsin,2021-05-01,661414.00,24297,7569.00,242,,4122.525034282265,41.0606683251557,112223.55735377906,1284.2487543516672
25093,Wisconsin,2021-06-01,674693.00,13279,7875.00,306,,2253.0769202055476,51.919688047510924,114476.6342739846,1336.1684423991783
26743,Wisconsin,2021-07-01,677952.00,3259,8134.00,259,,552.9616449243075,43.94509543890631,115029.59591890892,1380.1135378380845
28448,Wisconsin,2021-08-01,687382.00,9430,8290.00,156,,1600.0086872157779,26.468860573240864,116629.60460612469,1406.5823984113254
11729,Wyoming,2020-10-01,6083.00,2217,53.00,12,,3843.2801538005483,20.802598938027323,10545.184111668352,91.87814530962068
13434,Wyoming,2020-11-01,13723.00,7640,87.00,34,,13244.321323877397,58.94069699107742,23789.505435545747,150.8188423006981
15084,Wyoming,2020-12-01,33805.00,20082,230.00,143,,34813.149322788726,247.89763734482563,58602.65475833447,398.7164796455237
16789,Wyoming,2021-01-01,44409.00,10604,438.00,208,,18382.563261570147,360.57838159247365,76985.21801990463,759.2948612379973
18494,Wyoming,2021-02-01,52057.00,7648,596.00,158,,13258.189723169415,273.90088601735977,90243.40774307403,1033.195747255357
20034,Wyoming,2021-03-01,54471.00,2414,671.00,75,,4184.789486366497,130.01624336267076,94428.19722944053,1163.2119906180278
21739,Wyoming,2021-04-01,56389.00,1918,700.00,29,,3324.9487302613675,50.27294743356603,97753.1459597019,1213.4849380515939
23389,Wyoming,2021-05-01,58142.00,1753,707.00,7,,3038.912994863492,12.13484938051594,100792.0589545654,1225.61978743211
25094,Wyoming,2021-06-01,60364.00,2222,720.00,13,,3851.9479033580596,22.536148849529603,104644.00685792345,1248.1559362816395
26744,Wyoming,2021-07-01,62353.00,1989,747.00,27,,3448.030773978029,46.80584761056148,108092.03763190148,1294.9617838922009
28449,Wyoming,2021-08-01,65127.00,2774,776.00,29,,4808.867454507316,50.27294743356603,112900.90508640879,1345.234731325767
33,Arizona,2020-02-01,1.00,1,0.00,0,,0.13983076562098423,0,0.13983076562098423,0
34,California,2020-02-01,3.00,3,0.00,0,,0.0758759441465035,0,0.0758759441465035,0
243,Florida,2020-03-01,2.00,2,0.00,0,,0.09285832646916846,0,0.09285832646916846,0
35,Illinois,2020-02-01,2.00,2,0.00,0,,0.15609746350987644,0,0.15609746350987644,0
36,Massachusetts,2020-02-01,1.00,1,0.00,0,,0.14224919013979823,0,0.14224919013979823,0
246,Nebraska,2020-03-01,13.00,13,0.00,0,,6.627567417655024,0,6.627567417655024,0
247,New York,2020-03-01,1.00,1,0.00,0,,0.04950188970988873,0,0.04950188970988873,0
248,Oregon,2020-03-01,2.00,2,0.00,0,,0.4720035796751483,0,0.4720035796751483,0
249,Rhode Island,2020-03-01,2.00,2,0.00,0,,1.8225243967672062,0,1.8225243967672062,0
250,Texas,2020-03-01,11.00,11,0.00,0,,0.3774166891258189,0,0.3774166891258189,0
251,Utah,2020-03-01,1.00,1,0.00,0,,0.3056593438838788,0,0.3056593438838788,0
37,Washington,2020-02-01,1.00,1,0.00,0,,0.12978112024726937,0,0.12978112024726937,0
253,Wisconsin,2020-03-01,1.00,1,0.00,0,,0.1696721831618004,0,0.1696721831618004,0
